juris_id,ecozone,canfi_species,genus,species,variety,vol_min,vol_max,p_sw_low,p_sb_low,p_br_low,p_fl_low,p_sw_high,p_sb_high,p_br_high,p_fl_high
AB,10,1303,BETU,PAP,NA,20.683976979,154.94678445,0.6987888216,0.1296315941,0.1347381619,0.0368414223,0.7068045777,0.1133610101,0.1278766548,0.0519577573
AB,10,1303,BETU,PAP,PAP,20.683976979,154.94678445,0.6987888216,0.1296315941,0.1347381619,0.0368414223,0.7068045777,0.1133610101,0.1278766548,0.0519577573
AB,10,1404,ACER,NEG,NA,0.44,509.09,0.6643514013,0.102403013,0.1604421511,0.0728034346,0.6792775126,0.0730728998,0.233753558,0.0138960297
AB,10,1550,GENH,SPP,NA,20.683976979,154.94678445,0.6987888216,0.1296315941,0.1347381619,0.0368414223,0.7068045777,0.1133610101,0.1278766548,0.0519577573
AB,10,3500,SALI,SPP,NA,0.28,496.33000001,0.7085357217,0.1025737024,0.0898738425,0.0990167334,0.7075142464,0.0681200532,0.2059357898,0.0184299106
AB,10,3508,SALI,DIS,NA,0.28,496.33000001,0.7085357217,0.1025737024,0.0898738425,0.0990167334,0.7075142464,0.0681200532,0.2059357898,0.0184299106
AB,14,100,PICE,SPP,NA,163.85792013,588.99654381,0.6381846746,0.0999094909,0.1580222259,0.1038836086,0.6209679345,0.0752629566,0.2025878251,0.1011812838
AB,14,101,PICE,MAR,NA,0.7689271919,392.98012476,0.5515335214,0.1187320224,0.1378277389,0.1919067173,0.7572216262,0.0904216285,0.093493663,0.0588630823
AB,14,104,PICE,ENG,NA,163.85792013,588.99654381,0.6381846746,0.0999094909,0.1580222259,0.1038836086,0.6209679345,0.0752629566,0.2025878251,0.1011812838
AB,14,104,PICE,ENG,GLA,163.85792013,588.99654381,0.6381846746,0.0999094909,0.1580222259,0.1038836086,0.6209679345,0.0752629566,0.2025878251,0.1011812838
AB,14,105,PICE,GLA,NA,163.85792013,588.99654381,0.6381846746,0.0999094909,0.1580222259,0.1038836086,0.6209679345,0.0752629566,0.2025878251,0.1011812838
AB,14,109,PICE,SPP,NA,163.85792013,588.99654381,0.6381846746,0.0999094909,0.1580222259,0.1038836086,0.6209679345,0.0752629566,0.2025878251,0.1011812838
AB,14,200,PINU,SPP,NA,4.3107879824,377.89513718,0.7047488996,0.1092339228,0.0904106209,0.0956065568,0.7439867515,0.077923623,0.1073246481,0.0707649774
AB,14,201,PINU,MON,NA,1.9154691959,1372.9671369,0.3896194648,0.0886157169,0.2881516446,0.2336131737,0.7339775693,0.0894069433,0.1227671188,0.0538483686
AB,14,203,PINU,BAN,NA,4.3107879824,377.89513718,0.7047488996,0.1092339228,0.0904106209,0.0956065568,0.7439867515,0.077923623,0.1073246481,0.0707649774
AB,14,204,PINU,CON,NA,4.3107879824,377.89513718,0.7047488996,0.1092339228,0.0904106209,0.0956065568,0.7439867515,0.077923623,0.1073246481,0.0707649774
AB,14,204,PINU,CON,LAT,4.3107879824,377.89513718,0.7047488996,0.1092339228,0.0904106209,0.0956065568,0.7439867515,0.077923623,0.1073246481,0.0707649774
AB,14,206,PINU,ALB,NA,4.3107879824,377.89513718,0.7047488996,0.1092339228,0.0904106209,0.0956065568,0.7439867515,0.077923623,0.1073246481,0.0707649774
AB,14,213,PINU,FLE,NA,4.3107879824,377.89513718,0.7047488996,0.1092339228,0.0904106209,0.0956065568,0.7439867515,0.077923623,0.1073246481,0.0707649774
AB,14,216,PINU,MUR,NA,4.3107879824,377.89513718,0.7047488996,0.1092339228,0.0904106209,0.0956065568,0.7439867515,0.077923623,0.1073246481,0.0707649774
AB,14,217,PINU,ALB,FLE,4.3107879824,377.89513718,0.7047488996,0.1092339228,0.0904106209,0.0956065568,0.7439867515,0.077923623,0.1073246481,0.0707649774
AB,14,300,ABIE,SPP,NA,7.7850465269,423.80330269,0.4648997067,0.0944670605,0.2902372235,0.1503960093,0.69305212410000006,0.1041264808,0.1299263125,0.0728950826
AB,14,302,ABIE,BAL,NA,7.7850465269,423.80330269,0.4648997067,0.0944670605,0.2902372235,0.1503960093,0.69305212410000006,0.1041264808,0.1299263125,0.0728950826
AB,14,304,ABIE,LAS,NA,7.7850465269,423.80330269,0.4648997067,0.0944670605,0.2902372235,0.1503960093,0.69305212410000006,0.1041264808,0.1299263125,0.0728950826
AB,14,306,ABIE,MIX,NA,7.7850465269,423.80330269,0.4648997067,0.0944670605,0.2902372235,0.1503960093,0.69305212410000006,0.1041264808,0.1299263125,0.0728950826
AB,14,402,TSUG,HET,NA,1.496850572,1817.9597785,0.4256734924,0.0792781509,0.2545049684,0.2405433884,0.7378201105,0.1161243919,0.1106654627,0.0353900349
AB,14,500,PSEU,MEN,NA,127.45404051,477.87548132,0.5575046425,0.1052622906,0.1829760986,0.1542569683,0.5998681716,0.1124492276,0.1721805735,0.1155020274
AB,14,500,PSEU,MEN,MEN,127.45404051,477.87548132,0.5575046425,0.1052622906,0.1829760986,0.1542569683,0.5998681716,0.1124492276,0.1721805735,0.1155020274
AB,14,500,PSEU,MEN,GLA,127.45404051,477.87548132,0.5575046425,0.1052622906,0.1829760986,0.1542569683,0.5998681716,0.1124492276,0.1721805735,0.1155020274
AB,14,500,PSEU,SPP,NA,127.45404051,477.87548132,0.5575046425,0.1052622906,0.1829760986,0.1542569683,0.5998681716,0.1124492276,0.1721805735,0.1155020274
AB,14,600,LARI,SPP,NA,1.6808347273,199.53544906,0.5630947078,0.1148923377,0.2179020435,0.104110911,0.7194828785,0.1177158852,0.1220728201,0.0407284162
AB,14,602,LARI,LAR,NA,1.6808347273,199.53544906,0.5630947078,0.1148923377,0.2179020435,0.104110911,0.7194828785,0.1177158852,0.1220728201,0.0407284162
AB,14,603,LARI,OCC,NA,3.8575573987,795.06432589,0.7311041237,0.0810267988,0.1098500054,0.0780190722,0.7679116859,0.1120141347,0.0799389614,0.0401352179
AB,14,604,LARI,LYA,NA,1.6808347273,199.53544906,0.5630947078,0.1148923377,0.2179020435,0.104110911,0.7194828785,0.1177158852,0.1220728201,0.0407284162
AB,14,702,THUJ,PLI,NA,1.3181566031,2960.5389074,0.4595805103,0.1272930258,0.2312150765,0.1819113875,0.7273314268,0.1109250187,0.1219009596,0.0398425949
AB,14,1150,UNKN,SPP,NA,4.3107879824,588.99654381,0.7813914443,0.1134858873,0.0381382297,0.0669844386,0.5808349788,0.0892121878,0.2185957692,0.1113570642
AB,14,1200,POPU,SPP,NA,20.351362191,343.34153688,0.7127720855,0.1523610373,0.092292313,0.0425745642,0.7001031594,0.1500153468,0.1275281008,0.022353393
AB,14,1201,POPU,TRE,NA,20.351362191,343.34153688,0.7127720855,0.1523610373,0.092292313,0.0425745642,0.7001031594,0.1500153468,0.1275281008,0.022353393
AB,14,1203,POPU,BAL,NA,1.1074390007,504.07910798,0.6898017069,0.1014740848,0.0817227293,0.127001479,0.7466255151,0.103078829,0.1127402349,0.0375554211
AB,14,1203,POPU,BAL,BAL,1.1074390007,504.07910798,0.6898017069,0.1014740848,0.0817227293,0.127001479,0.7466255151,0.103078829,0.1127402349,0.0375554211
AB,14,1204,POPU,TRI,NA,1.1074390007,504.07910798,0.6898017069,0.1014740848,0.0817227293,0.127001479,0.7466255151,0.103078829,0.1127402349,0.0375554211
AB,14,1205,POPU,DEL,NA,1.1074390007,504.07910798,0.6898017069,0.1014740848,0.0817227293,0.127001479,0.7466255151,0.103078829,0.1127402349,0.0375554211
AB,14,1205,POPU,DEL,DEL,1.1074390007,504.07910798,0.6898017069,0.1014740848,0.0817227293,0.127001479,0.7466255151,0.103078829,0.1127402349,0.0375554211
AB,14,1214,POPU,AGU,NA,1.1074390007,504.07910798,0.6898017069,0.1014740848,0.0817227293,0.127001479,0.7466255151,0.103078829,0.1127402349,0.0375554211
AB,14,1303,BETU,PAP,NA,20.683976979,154.94678445,0.6987888216,0.1296315941,0.1347381619,0.0368414223,0.7068045777,0.1133610101,0.1278766548,0.0519577573
AB,14,1303,BETU,PAP,PAP,20.683976979,154.94678445,0.6987888216,0.1296315941,0.1347381619,0.0368414223,0.7068045777,0.1133610101,0.1278766548,0.0519577573
AB,14,1404,ACER,NEG,NA,20.683976979,154.94678445,0.6987888216,0.1296315941,0.1347381619,0.0368414223,0.7068045777,0.1133610101,0.1278766548,0.0519577573
AB,14,1550,GENH,SPP,NA,20.683976979,154.94678445,0.6987888216,0.1296315941,0.1347381619,0.0368414223,0.7068045777,0.1133610101,0.1278766548,0.0519577573
AB,14,3500,SALI,SPP,NA,3.4102282844,187.50573097,0.6519375056,0.1570010113,0.1166431046,0.0744183785,0.6947197468,0.1288055722,0.1143429254,0.0621317555
BC,4,100,PICE,SPP,NA,0.3016295102,762.59457018,0.6909125101,0.1276179303,0.0654884664,0.1159810932,0.8228101311,0.0923000102,0.0297169856,0.0551728731
BC,4,101,PICE,MAR,NA,3.2505378507,257.35412127,0.7178285453,0.1259227119,0.0655905511,0.0906581917,0.7650102664,0.1056506897,0.0776212898,0.0517177541
BC,4,104,PICE,ENG,NA,0.3016295102,762.59457018,0.6909125101,0.1276179303,0.0654884664,0.1159810932,0.8228101311,0.0923000102,0.0297169856,0.0551728731
BC,4,104,PICE,ENG,GLA,0.3016295102,762.59457018,0.6909125101,0.1276179303,0.0654884664,0.1159810932,0.8228101311,0.0923000102,0.0297169856,0.0551728731
BC,4,105,PICE,GLA,NA,0.3016295102,762.59457018,0.6909125101,0.1276179303,0.0654884664,0.1159810932,0.8228101311,0.0923000102,0.0297169856,0.0551728731
BC,4,111,PICE,LUT,X,0.3016295102,762.59457018,0.6909125101,0.1276179303,0.0654884664,0.1159810932,0.8228101311,0.0923000102,0.0297169856,0.0551728731
BC,4,111,PICE,LUT,NA,0.3016295102,762.59457018,0.6909125101,0.1276179303,0.0654884664,0.1159810932,0.8228101311,0.0923000102,0.0297169856,0.0551728731
BC,4,200,PINU,SPP,NA,0.8320480537,568.79515544,0.6795064665,0.1102607445,0.0960957178,0.1141370712,0.8261383666,0.0839110843,0.0566343195,0.0333162297
BC,4,203,PINU,BAN,NA,0.8320480537,568.79515544,0.6795064665,0.1102607445,0.0960957178,0.1141370712,0.8261383666,0.0839110843,0.0566343195,0.0333162297
BC,4,204,PINU,CON,NA,0.8320480537,568.79515544,0.6795064665,0.1102607445,0.0960957178,0.1141370712,0.8261383666,0.0839110843,0.0566343195,0.0333162297
BC,4,204,PINU,CON,LAT,0.8320480537,568.79515544,0.6795064665,0.1102607445,0.0960957178,0.1141370712,0.8261383666,0.0839110843,0.0566343195,0.0333162297
BC,4,206,PINU,ALB,NA,0.8977329502,529.17971886,0.2874372132,0.0580183024,0.3544252575,0.3001192269,0.7099012859,0.083300617,0.1357379565,0.0710601406
BC,4,208,PINU,PON,NA,7.7834879581,831.22503028,0.5251235698,0.0822707703,0.2347590916,0.1578465684,0.7911045912,0.0617751112,0.0982852134,0.0488350842
BC,4,213,PINU,FLE,NA,0.8977329502,529.17971886,0.2874372132,0.0580183024,0.3544252575,0.3001192269,0.7099012859,0.083300617,0.1357379565,0.0710601406
BC,4,300,ABIE,SPP,NA,39.646446160000004,266.2594042,0.5605496006,0.1055213569,0.1891416398,0.1447874027,0.6970450492,0.1102213409,0.119587522,0.073146088
BC,4,301,ABIE,AMA,NA,39.646446160000004,266.2594042,0.5605496006,0.1055213569,0.1891416398,0.1447874027,0.6970450492,0.1102213409,0.119587522,0.073146088
BC,4,302,ABIE,BAL,NA,39.646446160000004,266.2594042,0.5605496006,0.1055213569,0.1891416398,0.1447874027,0.6970450492,0.1102213409,0.119587522,0.073146088
BC,4,304,ABIE,LAS,NA,39.646446160000004,266.2594042,0.5605496006,0.1055213569,0.1891416398,0.1447874027,0.6970450492,0.1102213409,0.119587522,0.073146088
BC,4,308,ABIE,BIF,NA,39.646446160000004,266.2594042,0.5605496006,0.1055213569,0.1891416398,0.1447874027,0.6970450492,0.1102213409,0.119587522,0.073146088
BC,4,400,TSUG,SPP,NA,0.7886119383,1390.6147969,0.391207739,0.0769137963,0.2689335856,0.2629448791,0.7647853955,0.1249182211,0.0896207549,0.0206756285
BC,4,402,TSUG,HET,NA,0.7886119383,1390.6147969,0.391207739,0.0769137963,0.2689335856,0.2629448791,0.7647853955,0.1249182211,0.0896207549,0.0206756285
BC,4,403,TSUG,MER,NA,0.7886119383,1390.6147969,0.391207739,0.0769137963,0.2689335856,0.2629448791,0.7647853955,0.1249182211,0.0896207549,0.0206756285
BC,4,404,TSUG,MER,HET,0.7886119383,1390.6147969,0.391207739,0.0769137963,0.2689335856,0.2629448791,0.7647853955,0.1249182211,0.0896207549,0.0206756285
BC,4,500,PSEU,MEN,NA,0.590985695,1855.6885895,0.453281512,0.0999775523,0.2202529262,0.2264880095,0.6928748801,0.1158167529,0.1338270261,0.057481341
BC,4,500,PSEU,MEN,MEN,0.590985695,1855.6885895,0.453281512,0.0999775523,0.2202529262,0.2264880095,0.6928748801,0.1158167529,0.1338270261,0.057481341
BC,4,500,PSEU,MEN,GLA,0.590985695,1855.6885895,0.453281512,0.0999775523,0.2202529262,0.2264880095,0.6928748801,0.1158167529,0.1338270261,0.057481341
BC,4,500,PSEU,SPP,NA,0.590985695,1855.6885895,0.453281512,0.0999775523,0.2202529262,0.2264880095,0.6928748801,0.1158167529,0.1338270261,0.057481341
BC,4,600,LARI,SPP,NA,0.5056732563,72.27241858,0.723168598,0.1268078805,0.0810362059,0.0689873156,0.7546140207,0.0917589991,0.1057982794,0.0478287007
BC,4,602,LARI,LAR,NA,0.5056732563,72.27241858,0.723168598,0.1268078805,0.0810362059,0.0689873156,0.7546140207,0.0917589991,0.1057982794,0.0478287007
BC,4,603,LARI,OCC,NA,0.5056732563,72.27241858,0.723168598,0.1268078805,0.0810362059,0.0689873156,0.7546140207,0.0917589991,0.1057982794,0.0478287007
BC,4,604,LARI,LYA,NA,0.5056732563,72.27241858,0.723168598,0.1268078805,0.0810362059,0.0689873156,0.7546140207,0.0917589991,0.1057982794,0.0478287007
BC,4,700,THUJ,SPP,NA,1.331883172,2571.7093279,0.4092496985,0.1242683134,0.2352026998,0.2312792882,0.7121581828,0.1336935948,0.1231379323,0.0310102901
BC,4,702,THUJ,PLI,NA,1.331883172,2571.7093279,0.4092496985,0.1242683134,0.2352026998,0.2312792882,0.7121581828,0.1336935948,0.1231379323,0.0310102901
BC,4,901,TAXU,BRE,NA,1.331883172,2571.7093279,0.4092496985,0.1242683134,0.2352026998,0.2312792882,0.7121581828,0.1336935948,0.1231379323,0.0310102901
BC,4,1100,GENC,SPP,NA,0.3016295102,762.59457018,0.6909125101,0.1276179303,0.0654884664,0.1159810932,0.8228101311,0.0923000102,0.0297169856,0.0551728731
BC,4,1200,POPU,SPP,NA,0.2423893632,804.52699911,0.7094235469,0.1721938383,0.0582662847,0.0601163302,0.7966552815,0.1415753609,0.0424050574,0.0193643001
BC,4,1201,POPU,TRE,NA,0.2423893632,804.52699911,0.7094235469,0.1721938383,0.0582662847,0.0601163302,0.7966552815,0.1415753609,0.0424050574,0.0193643001
BC,4,1203,POPU,BAL,NA,0.448162852,1054.2821665,0.6579019102,0.1886923575,0.1059643619,0.0474413704,0.8026693731,0.1239772717,0.0568296938,0.0165236614
BC,4,1203,POPU,BAL,BAL,0.448162852,1054.2821665,0.6579019102,0.1886923575,0.1059643619,0.0474413704,0.8026693731,0.1239772717,0.0568296938,0.0165236614
BC,4,1204,POPU,TRI,NA,0.448162852,1054.2821665,0.6579019102,0.1886923575,0.1059643619,0.0474413704,0.8026693731,0.1239772717,0.0568296938,0.0165236614
BC,4,1300,BETU,SPP,NA,0.2562779611,454.14807021,0.6910425135,0.1335827996,0.1102185762,0.0651561106,0.7726040661,0.1269620359,0.0770624666,0.0233714313
BC,4,1303,BETU,PAP,NA,0.2562779611,454.14807021,0.6910425135,0.1335827996,0.1102185762,0.0651561106,0.7726040661,0.1269620359,0.0770624666,0.0233714313
BC,4,1303,BETU,PAP,PAP,0.2562779611,454.14807021,0.6910425135,0.1335827996,0.1102185762,0.0651561106,0.7726040661,0.1269620359,0.0770624666,0.0233714313
BC,4,1305,BETU,ALA,NA,0.2562779611,454.14807021,0.6910425135,0.1335827996,0.1102185762,0.0651561106,0.7726040661,0.1269620359,0.0770624666,0.0233714313
BC,4,1305,BETU,NEO,NA,0.2562779611,454.14807021,0.6910425135,0.1335827996,0.1102185762,0.0651561106,0.7726040661,0.1269620359,0.0770624666,0.0233714313
BC,4,1308,BETU,PAP,NEO,0.2562779611,454.14807021,0.6910425135,0.1335827996,0.1102185762,0.0651561106,0.7726040661,0.1269620359,0.0770624666,0.0233714313
BC,4,1314,BETU,OCC,NA,0.2562779611,454.14807021,0.6910425135,0.1335827996,0.1102185762,0.0651561106,0.7726040661,0.1269620359,0.0770624666,0.0233714313
BC,4,1400,ACER,SPP,NA,49.422860597,1286.0246106,0.6291456523,0.1281471674,0.1912704987,0.0514366816,0.7495721417,0.1281560744,0.1039496526,0.0183221313
BC,4,1403,ACER,MAC,NA,49.422860597,1286.0246106,0.6291456523,0.1281471674,0.1912704987,0.0514366816,0.7495721417,0.1281560744,0.1039496526,0.0183221313
BC,4,1420,ACER,CIR,NA,49.422860597,1286.0246106,0.6291456523,0.1281471674,0.1912704987,0.0514366816,0.7495721417,0.1281560744,0.1039496526,0.0183221313
BC,4,1500,GENH,SPP,NA,5.8079031274,1074.6115577,0.511308511,0.0972086943,0.2447476875,0.1467351071,0.7174257901,0.1171238049,0.1282696076,0.0371807974
BC,4,1800,ALNU,SPP,NA,5.8079031274,1074.6115577,0.511308511,0.0972086943,0.2447476875,0.1467351071,0.7174257901,0.1171238049,0.1282696076,0.0371807974
BC,4,1802,ALNU,RUB,NA,5.8079031274,1074.6115577,0.511308511,0.0972086943,0.2447476875,0.1467351071,0.7174257901,0.1171238049,0.1282696076,0.0371807974
BC,4,2100,QUER,SPP,NA,49.422860597,1286.0246106,0.6291456523,0.1281471674,0.1912704987,0.0514366816,0.7495721417,0.1281560744,0.1039496526,0.0183221313
BC,4,2803,PRUN,EMA,NA,5.8079031274,1074.6115577,0.511308511,0.0972086943,0.2447476875,0.1467351071,0.7174257901,0.1171238049,0.1282696076,0.0371807974
BC,4,3930,MALU,COR,NA,5.8079031274,1074.6115577,0.511308511,0.0972086943,0.2447476875,0.1467351071,0.7174257901,0.1171238049,0.1282696076,0.0371807974
BC,4,3930,MALU,FUS,NA,5.8079031274,1074.6115577,0.511308511,0.0972086943,0.2447476875,0.1467351071,0.7174257901,0.1171238049,0.1282696076,0.0371807974
BC,4,3930,MALU,SPP,NA,5.8079031274,1074.6115577,0.511308511,0.0972086943,0.2447476875,0.1467351071,0.7174257901,0.1171238049,0.1282696076,0.0371807974
BC,9,100,PICE,SPP,NA,57.505530912,398.34442386,0.671087356,0.0834306376,0.149395252,0.0960867544,0.7198721509,0.1193443853,0.1147190812,0.0460643826
BC,9,101,PICE,MAR,NA,3.0928694189,402.45365206,0.5682959034,0.1354956489,0.1289550713,0.1672533763,0.7357702976,0.0855107277,0.1059713988,0.0727475759
BC,9,104,PICE,ENG,GLA,2.3185330682,762.47661989,0.5272825216,0.0755908384,0.1998881617,0.1972384783,0.8018797636,0.0918761285,0.0714371289,0.034806979
BC,9,104,PICE,ENG,NA,2.3185330682,762.47661989,0.5272825216,0.0755908384,0.1998881617,0.1972384783,0.8018797636,0.0918761285,0.0714371289,0.034806979
BC,9,105,PICE,GLA,NA,2.3185330682,762.47661989,0.5272825216,0.0755908384,0.1998881617,0.1972384783,0.8018797636,0.0918761285,0.0714371289,0.034806979
BC,9,106,PICE,SIT,NA,2.3185330682,762.47661989,0.5272825216,0.0755908384,0.1998881617,0.1972384783,0.8018797636,0.0918761285,0.0714371289,0.034806979
BC,9,106,PICE,SIT,X,2.3185330682,762.47661989,0.5272825216,0.0755908384,0.1998881617,0.1972384783,0.8018797636,0.0918761285,0.0714371289,0.034806979
BC,9,111,PICE,LUT,X,2.3185330682,762.47661989,0.5272825216,0.0755908384,0.1998881617,0.1972384783,0.8018797636,0.0918761285,0.0714371289,0.034806979
BC,9,111,PICE,LUT,NA,2.3185330682,762.47661989,0.5272825216,0.0755908384,0.1998881617,0.1972384783,0.8018797636,0.0918761285,0.0714371289,0.034806979
BC,9,200,PINU,SPP,NA,1.551866345,602.98422592,0.605809995,0.0875728803,0.1598653982,0.1467517265,0.8283220405,0.0829615418,0.0610170864,0.0276993313
BC,9,203,PINU,BAN,NA,1.551866345,602.98422592,0.605809995,0.0875728803,0.1598653982,0.1467517265,0.8283220405,0.0829615418,0.0610170864,0.0276993313
BC,9,204,PINU,CON,NA,1.551866345,602.98422592,0.605809995,0.0875728803,0.1598653982,0.1467517265,0.8283220405,0.0829615418,0.0610170864,0.0276993313
BC,9,204,PINU,CON,LAT,1.551866345,602.98422592,0.605809995,0.0875728803,0.1598653982,0.1467517265,0.8283220405,0.0829615418,0.0610170864,0.0276993313
BC,9,206,PINU,ALB,NA,0.8977329502,529.17971886,0.2874372132,0.0580183024,0.3544252575,0.3001192269,0.7099012859,0.083300617,0.1357379565,0.0710601406
BC,9,208,PINU,PON,NA,7.7834879581,831.22503028,0.5251235698,0.0822707703,0.2347590916,0.1578465684,0.7911045912,0.0617751112,0.0982852134,0.0488350842
BC,9,213,PINU,FLE,NA,0.8977329502,529.17971886,0.2874372132,0.0580183024,0.3544252575,0.3001192269,0.7099012859,0.083300617,0.1357379565,0.0710601406
BC,9,300,ABIE,SPP,NA,39.646446160000004,266.2594042,0.5605496006,0.1055213569,0.1891416398,0.1447874027,0.6970450492,0.1102213409,0.119587522,0.073146088
BC,9,301,ABIE,AMA,NA,39.646446160000004,266.2594042,0.5605496006,0.1055213569,0.1891416398,0.1447874027,0.6970450492,0.1102213409,0.119587522,0.073146088
BC,9,302,ABIE,BAL,NA,39.646446160000004,266.2594042,0.5605496006,0.1055213569,0.1891416398,0.1447874027,0.6970450492,0.1102213409,0.119587522,0.073146088
BC,9,304,ABIE,LAS,NA,39.646446160000004,266.2594042,0.5605496006,0.1055213569,0.1891416398,0.1447874027,0.6970450492,0.1102213409,0.119587522,0.073146088
BC,9,308,ABIE,BIF,NA,39.646446160000004,266.2594042,0.5605496006,0.1055213569,0.1891416398,0.1447874027,0.6970450492,0.1102213409,0.119587522,0.073146088
BC,9,400,TSUG,SPP,NA,0.7886119383,1390.6147969,0.391207739,0.0769137963,0.2689335856,0.2629448791,0.7647853955,0.1249182211,0.0896207549,0.0206756285
BC,9,402,TSUG,HET,NA,0.7886119383,1390.6147969,0.391207739,0.0769137963,0.2689335856,0.2629448791,0.7647853955,0.1249182211,0.0896207549,0.0206756285
BC,9,403,TSUG,MER,NA,0.7886119383,1390.6147969,0.391207739,0.0769137963,0.2689335856,0.2629448791,0.7647853955,0.1249182211,0.0896207549,0.0206756285
BC,9,404,TSUG,MER,HET,0.7886119383,1390.6147969,0.391207739,0.0769137963,0.2689335856,0.2629448791,0.7647853955,0.1249182211,0.0896207549,0.0206756285
BC,9,500,PSEU,MEN,NA,0.590985695,1855.6885895,0.453281512,0.0999775523,0.2202529262,0.2264880095,0.6928748801,0.1158167529,0.1338270261,0.057481341
BC,9,500,PSEU,MEN,MEN,0.590985695,1855.6885895,0.453281512,0.0999775523,0.2202529262,0.2264880095,0.6928748801,0.1158167529,0.1338270261,0.057481341
BC,9,500,PSEU,MEN,GLA,0.590985695,1855.6885895,0.453281512,0.0999775523,0.2202529262,0.2264880095,0.6928748801,0.1158167529,0.1338270261,0.057481341
BC,9,500,PSEU,SPP,NA,0.590985695,1855.6885895,0.453281512,0.0999775523,0.2202529262,0.2264880095,0.6928748801,0.1158167529,0.1338270261,0.057481341
BC,9,600,LARI,SPP,NA,0.5056732563,72.27241858,0.723168598,0.1268078805,0.0810362059,0.0689873156,0.7546140207,0.0917589991,0.1057982794,0.0478287007
BC,9,602,LARI,LAR,NA,0.5056732563,72.27241858,0.723168598,0.1268078805,0.0810362059,0.0689873156,0.7546140207,0.0917589991,0.1057982794,0.0478287007
BC,9,603,LARI,OCC,NA,0.5056732563,72.27241858,0.723168598,0.1268078805,0.0810362059,0.0689873156,0.7546140207,0.0917589991,0.1057982794,0.0478287007
BC,9,604,LARI,LYA,NA,0.5056732563,72.27241858,0.723168598,0.1268078805,0.0810362059,0.0689873156,0.7546140207,0.0917589991,0.1057982794,0.0478287007
BC,9,700,THUJ,SPP,NA,1.331883172,2571.7093279,0.4092496985,0.1242683134,0.2352026998,0.2312792882,0.7121581828,0.1336935948,0.1231379323,0.0310102901
BC,9,702,THUJ,PLI,NA,1.331883172,2571.7093279,0.4092496985,0.1242683134,0.2352026998,0.2312792882,0.7121581828,0.1336935948,0.1231379323,0.0310102901
